ACRES_AG_1MI,BIRD_COUNT,Barns,COUNTYNAME,Operation,APP_RATE,Status,WASTE_OUTPUT,TYPE,X,Y,MMBTU_potential
438,106608,12,Sampson,"C & A FARMS, LLC",7384,Unknown,1617,Poultry - Broiler,-78.3664,34.7634,12346.438238204462
462,53304,6,Sampson,Unknown,3502,Unknown,809,Poultry - Broiler,-78.389,34.8023,6177.036818000872
381,92592,6,Duplin,Unknown,5738,Unknown,1093,Poultry - Broiler,-78.0377,34.7337,8345.489792428867
228,34101,3,Onslow,Unknown,4711,Unknown,537,Poultry - Broiler,-77.5712,34.7968,4100.208617140257
208,45468,4,Onslow,Unknown,6885,Unknown,716,Poultry - Broiler,-77.5716,34.7916,5466.944822853677
775,92592,6,Duplin,Unknown,2821,Unknown,1093,Poultry - Broiler,-77.9495,34.7838,8345.489792428867
887,123456,8,Duplin,Unknown,3287,Unknown,1458,Poultry - Broiler,-77.933,34.7937,11132.409988436677
451,123456,8,Duplin,Unknown,6466,Unknown,1458,Poultry - Broiler,-77.8458,34.7731,11132.409988436677
357,68202,6,Onslow,Unknown,6017,Unknown,1074,Poultry - Broiler,-77.5818,34.7188,8200.417234280514
321,61728,4,Duplin,DAR FARMS LLC C/O DURWOOD ALLEN RAYNOR,4542,Unknown,729,Poultry - Broiler,-77.9468,34.7339,5566.2049942183385
830,136108,4,Bladen,Unknown,3530,Unknown,1465,Poultry - Broiler,-78.7155,34.6838,11185.857773017648
472,68202,6,Onslow,RAYNOR FARMS INC,4551,Unknown,1074,Poultry - Broiler,-77.5611,34.7114,8200.417234280514
723,216792,12,Pender,FARRIOR FARMS LLC,6528,Unknown,2360,Poultry - Broiler,-78.0661,34.7219,18019.538801584742
649,126462,7,Pender,Unknown,4243,Unknown,1377,Poultry - Broiler,-78.0628,34.7115,10513.94276685686
674,108396,6,Pender,Unknown,3501,Unknown,1180,Poultry - Broiler,-77.9726,34.6759,9009.769400792371
396,92592,6,Duplin,Unknown,5520,Unknown,1093,Poultry - Broiler,-77.768,34.7255,8345.489792428867
269,108396,6,Pender,Unknown,8773,Unknown,1180,Poultry - Broiler,-77.8387,34.6269,9009.769400792371
384,36132,2,Pender,Unknown,2047,Unknown,393,Poultry - Broiler,-77.7227,34.6778,3000.711334331697
41,26652,3,Sampson,Unknown,19707,Unknown,404,Poultry - Broiler,-78.2296,34.6606,3084.7007101017953
758,72264,4,Pender,Unknown,2077,Unknown,787,Poultry - Broiler,-77.9967,34.6778,6009.058066460675
391,36132,2,Pender,Unknown,2010,Unknown,393,Poultry - Broiler,-77.9253,34.6629,3000.711334331697
266,72264,4,Pender,Unknown,5917,Unknown,787,Poultry - Broiler,-77.7279,34.6431,6009.058066460675
41,71072,8,Sampson,Unknown,52585,Unknown,1078,Poultry - Broiler,-78.2302,34.6575,8230.958825469641
1091,108396,6,Pender,Unknown,2163,Unknown,1180,Poultry - Broiler,-78.0386,34.654,9009.769400792371
119,88840,10,Sampson,"LOOP ROAD FARM, LLC",22655,Unknown,1348,Poultry - Broiler,-78.267,34.6263,10292.516230735693
578,136108,4,Bladen,Unknown,5069,Unknown,1465,Poultry - Broiler,-78.7309,34.6346,11185.857773017648
216,144528,8,Pender,Unknown,14574,Unknown,1574,Poultry - Broiler,-78.1952,34.5939,12018.11613292135
745,144528,8,Pender,Unknown,4226,Unknown,1574,Poultry - Broiler,-77.9973,34.5994,12018.11613292135
918,216792,12,Pender,CRAIG KING FARMS LLC,5142,Unknown,2360,Poultry - Broiler,-77.9421,34.5956,18019.538801584742
816,272216,8,Bladen,Unknown,7179,Unknown,2929,Poultry - Broiler,-78.6628,34.566,22364.080148238016
774,108396,6,Pender,Unknown,3049,Unknown,1180,Poultry - Broiler,-77.9784,34.6011,9009.769400792371
507,72264,4,Pender,Unknown,3105,Unknown,787,Poultry - Broiler,-77.9917,34.5251,6009.058066460675
1017,136108,4,Bladen,Unknown,2881,Unknown,1465,Poultry - Broiler,-78.6565,34.5504,11185.857773017648
861,136108,4,Bladen,MARK BRITT FARMS LLC,3403,Unknown,1465,Poultry - Broiler,-78.7122,34.5413,11185.857773017648
803,204162,6,Bladen,MARK BRITT FARMS LLC,5472,Unknown,2197,Poultry - Broiler,-78.6883,34.5349,16774.96896062783
143,144528,8,Pender,Unknown,22014,Unknown,1574,Poultry - Broiler,-77.9864,34.4991,12018.11613292135
761,135044,4,Columbus,Unknown,2555,Unknown,972,Poultry - Broiler,-78.6285,34.4452,7421.606658957784
359,72264,4,Pender,Unknown,4384,Unknown,787,Poultry - Broiler,-77.9587,34.4277,6009.058066460675
265,14239,13,Cherokee,Unknown,2687,Unknown,356,Poultry - Turkey,-83.8808,35.1745,2718.201615832275
361,270088,8,Columbus,Unknown,10776,Unknown,1945,Poultry - Broiler,-78.894,34.2539,14850.848715712851
0,22480,4,Caldwell,Unknown,0,Unknown,162,Poultry - Broiler,-81.5938,35.9557,1236.9344431596307
98,33720,6,Caldwell,Unknown,4959,Unknown,243,Poultry - Broiler,-81.6407,35.8607,1855.401664739446
54,9240,1,Burke,Unknown,3148,Unknown,85,Poultry - Broiler,-81.656,35.8299,649.008812768942
48,36960,4,Burke,Unknown,14208,Unknown,341,Poultry - Broiler,-81.588,35.8055,2603.6706488730497
3,10188,2,Buncombe,Unknown,139333,Unknown,209,Poultry - Layer,-82.3901,35.7551,1595.7981396318692
95,55440,6,Burke,Unknown,10758,Unknown,511,Poultry - Broiler,-81.7251,35.7243,3901.688274410934
43,18480,2,Burke,Unknown,7907,Unknown,170,Poultry - Broiler,-81.6405,35.7009,1298.017625537884
65,28521,3,McDowell,Unknown,9415,Unknown,306,Poultry - Broiler,-81.8776,35.6792,2336.4317259681916
38,18480,2,Burke,Unknown,8947,Unknown,170,Poultry - Broiler,-81.8255,35.684,1298.017625537884
32,36960,4,Burke,Unknown,21313,Unknown,341,Poultry - Broiler,-81.8,35.6875,2603.6706488730497
24,18480,2,Burke,Unknown,14167,Unknown,170,Poultry - Broiler,-81.7621,35.6797,1298.017625537884
72,27720,3,Burke,Unknown,7083,Unknown,255,Poultry - Broiler,-81.7419,35.6774,1947.026438306826
0,38028,4,McDowell,Unknown,0,Unknown,408,Poultry - Broiler,-81.9,35.6591,3115.2423012909217
48,9240,1,Burke,Unknown,3542,Unknown,85,Poultry - Broiler,-81.8368,35.6667,649.008812768942
31,19014,2,McDowell,Unknown,13161,Unknown,204,Poultry - Broiler,-82.1178,35.6451,1557.6211506454608
103,19014,2,McDowell,Unknown,3961,Unknown,204,Poultry - Broiler,-82.1032,35.6499,1557.6211506454608
256,19014,2,McDowell,Unknown,1594,Unknown,204,Poultry - Broiler,-81.8616,35.658,1557.6211506454608
75,36960,4,Burke,Unknown,9093,Unknown,341,Poultry - Broiler,-81.8184,35.6718,2603.6706488730497
70,36960,4,Burke,Unknown,9743,Unknown,341,Poultry - Broiler,-81.8156,35.6632,2603.6706488730497
22,18480,2,Burke,Unknown,15455,Unknown,170,Poultry - Broiler,-81.7627,35.6632,1298.017625537884
10,18480,2,Burke,Unknown,34000,Unknown,170,Poultry - Broiler,-81.6495,35.6475,1298.017625537884
101,19014,2,McDowell,Unknown,4040,Unknown,204,Poultry - Broiler,-82.1032,35.6496,1557.6211506454608
26,9507,1,McDowell,Unknown,7846,Unknown,102,Poultry - Broiler,-81.8797,35.6254,778.8105753227304
72,9240,1,Burke,Unknown,2361,Unknown,85,Poultry - Broiler,-81.8225,35.6455,649.008812768942
13,18480,2,Burke,Unknown,26154,Unknown,170,Poultry - Broiler,-81.784,35.6484,1298.017625537884
229,19014,2,McDowell,Unknown,1782,Unknown,204,Poultry - Broiler,-81.8592,35.609,1557.6211506454608
17,18480,2,Burke,Unknown,20000,Unknown,170,Poultry - Broiler,-81.814,35.6081,1298.017625537884
68,9507,1,McDowell,Unknown,3000,Unknown,102,Poultry - Broiler,-82.1402,35.5898,778.8105753227304
5,38028,4,McDowell,Unknown,163200,Unknown,408,Poultry - Broiler,-81.8896,35.6072,3115.2423012909217
52,38028,4,McDowell,Unknown,15692,Unknown,408,Poultry - Broiler,-81.8715,35.6185,3115.2423012909217
9,19014,2,McDowell,Unknown,45333,Unknown,204,Poultry - Broiler,-81.8883,35.577,1557.6211506454608
263,47535,5,McDowell,Unknown,3878,Unknown,510,Poultry - Broiler,-81.8487,35.5969,3894.052876613652
48,59436,4,Cleveland,Unknown,19167,Unknown,460,Poultry - Broiler,-81.5811,35.5504,3512.282986749569
28,19014,2,McDowell,Unknown,14571,Unknown,204,Poultry - Broiler,-82.0828,35.5472,1557.6211506454608
94,79734,6,Rutherford,Unknown,12213,Unknown,574,Poultry - Broiler,-81.7388,35.5222,4382.718335639679
207,89154,6,Cleveland,Unknown,6667,Unknown,690,Poultry - Broiler,-81.6592,35.5181,5268.424480124353
424,89154,6,Cleveland,Unknown,3255,Unknown,690,Poultry - Broiler,-81.6205,35.5226,5268.424480124353
24,26578,2,Rutherford,Unknown,15917,Unknown,191,Poultry - Broiler,-82.0972,35.5218,1458.3609792807993
65,26578,2,Rutherford,Unknown,5877,Unknown,191,Poultry - Broiler,-81.7822,35.5288,1458.3609792807993
152,29718,2,Cleveland,Unknown,3026,Unknown,230,Poultry - Broiler,-81.5827,35.5273,1756.1414933747844
20,26578,2,Rutherford,Unknown,19100,Unknown,191,Poultry - Broiler,-82.0755,35.5086,1458.3609792807993
70,26578,2,Rutherford,Unknown,5457,Unknown,191,Poultry - Broiler,-81.9671,35.5065,1458.3609792807993
58,26578,2,Rutherford,Unknown,6586,Unknown,191,Poultry - Broiler,-82.022,35.4798,1458.3609792807993
41,53156,4,Rutherford,Unknown,18683,Unknown,383,Poultry - Broiler,-81.94,35.4864,2924.35735635888
40,44577,3,Cleveland,Unknown,17250,Unknown,345,Poultry - Broiler,-81.6815,35.5017,2634.2122400621765
265,89154,6,Cleveland,Unknown,5208,Unknown,690,Poultry - Broiler,-81.5836,35.4906,5268.424480124353
75,59436,4,Cleveland,Unknown,12267,Unknown,460,Poultry - Broiler,-81.6634,35.4882,3512.282986749569
543,74295,5,Cleveland,Unknown,2118,Unknown,575,Poultry - Broiler,-81.6231,35.4912,4390.353733436961
283,74295,5,Cleveland,Unknown,4064,Unknown,575,Poultry - Broiler,-81.6299,35.5059,4390.353733436961
346,66236,4,Gates,"SOMERTON CREEK POULTRY FARM, INC",2757,Unknown,477,Poultry - Broiler,-76.8654,36.5427,3642.084749303357
628,44936,2,Northampton,Unknown,1032,Unknown,324,Poultry - Broiler,-77.2448,36.5203,2473.8688863192615
357,67404,3,Northampton,Unknown,2717,Unknown,485,Poultry - Broiler,-77.1096,36.5111,3703.1679316816103
638,33118,2,Gates,Unknown,746,Unknown,238,Poultry - Broiler,-76.5526,36.5166,1817.2246757530377
597,44936,2,Northampton,Unknown,1085,Unknown,324,Poultry - Broiler,-77.1259,36.4972,2473.8688863192615
403,33118,2,Gates,Unknown,1181,Unknown,238,Poultry - Broiler,-76.7495,36.4992,1817.2246757530377
504,49677,3,Gates,Unknown,1421,Unknown,358,Poultry - Broiler,-76.6364,36.4958,2733.4724114268383
871,67404,3,Northampton,Unknown,1114,Unknown,485,Poultry - Broiler,-77.2622,36.487,3703.1679316816103
596,59624,2,Hertford,Unknown,1440,Unknown,429,Poultry - Broiler,-76.9846,36.4744,3275.5856550338367
417,49677,3,Gates,Unknown,1717,Unknown,358,Poultry - Broiler,-76.6834,36.4918,2733.4724114268383
753,33118,2,Gates,Unknown,632,Unknown,238,Poultry - Broiler,-76.5725,36.4996,1817.2246757530377
611,66236,4,Gates,Unknown,1561,Unknown,477,Poultry - Broiler,-76.5694,36.483,3642.084749303357
597,22468,1,Northampton,Unknown,543,Unknown,162,Poultry - Broiler,-77.3098,36.4638,1236.9344431596307
831,44936,2,Northampton,Unknown,780,Unknown,324,Poultry - Broiler,-77.2885,36.4384,2473.8688863192615
623,269616,12,Northampton,Unknown,6231,Unknown,1941,Poultry - Broiler,-77.195,36.4078,14820.307124523724
1034,44936,2,Northampton,Unknown,627,Unknown,324,Poultry - Broiler,-77.1429,36.4267,2473.8688863192615
913,178872,6,Hertford,Unknown,2821,Unknown,1288,Poultry - Broiler,-77.0623,36.4049,9834.392362898792
936,119248,4,Hertford,Unknown,1835,Unknown,859,Poultry - Broiler,-77.065,36.4089,6558.806707864956
1049,59624,2,Hertford,Unknown,818,Unknown,429,Poultry - Broiler,-77.0457,36.4232,3275.5856550338367
291,89436,3,Hertford,Unknown,4426,Unknown,644,Poultry - Broiler,-76.9828,36.407,4917.196181449396
318,33118,2,Gates,Unknown,1497,Unknown,238,Poultry - Broiler,-76.8782,36.4282,1817.2246757530377
595,99354,6,Gates,Unknown,2403,Unknown,715,Poultry - Broiler,-76.545,36.4096,5459.3094250563945
807,89872,4,Northampton,Unknown,1603,Unknown,647,Poultry - Broiler,-77.2951,36.392,4940.102374841241
656,49677,3,Gates,Unknown,1091,Unknown,358,Poultry - Broiler,-76.7832,36.4183,2733.4724114268383
690,33118,2,Gates,Unknown,690,Unknown,238,Poultry - Broiler,-76.5427,36.4159,1817.2246757530377
555,66236,4,Gates,Unknown,1719,Unknown,477,Poultry - Broiler,-76.6815,36.3868,3642.084749303357
796,134808,6,Northampton,Unknown,2440,Unknown,971,Poultry - Broiler,-77.2429,36.4066,7413.971261160503
1313,205938,6,Perquimans,Unknown,2259,Unknown,1483,Poultry - Broiler,-76.5242,36.3443,11323.294933368717
610,89872,4,Northampton,Unknown,2121,Unknown,647,Poultry - Broiler,-77.21,36.3711,4940.102374841241
1151,33118,2,Gates,Unknown,414,Unknown,238,Poultry - Broiler,-76.5498,36.362,1817.2246757530377
965,68646,2,Perquimans,Unknown,1024,Unknown,494,Poultry - Broiler,-76.5391,36.3529,3771.8865118571457
889,134808,6,Northampton,Unknown,2184,Unknown,971,Poultry - Broiler,-77.2905,36.3502,7413.971261160503
678,119248,4,Hertford,Unknown,2534,Unknown,859,Poultry - Broiler,-77.0898,36.3336,6558.806707864956
693,178872,6,Hertford,Unknown,3717,Unknown,1288,Poultry - Broiler,-77.0751,36.3285,9834.392362898792
730,49677,3,Gates,Unknown,981,Unknown,358,Poultry - Broiler,-76.6235,36.3415,2733.4724114268383
616,89872,4,Northampton,Unknown,2101,Unknown,647,Poultry - Broiler,-77.2246,36.3528,4940.102374841241
627,119248,4,Hertford,Unknown,2740,Unknown,859,Poultry - Broiler,-77.1584,36.3142,6558.806707864956
316,59624,2,Hertford,Unknown,2715,Unknown,429,Poultry - Broiler,-76.7924,36.3265,3275.5856550338367
1065,119248,4,Hertford,Unknown,1613,Unknown,859,Poultry - Broiler,-76.7816,36.3064,6558.806707864956
1120,35502,3,Chowan,HILL GLADE FARM INC,457,Unknown,256,Poultry - Broiler,-76.5867,36.3173,1954.6618361041078
536,89872,4,Northampton,Unknown,2414,Unknown,647,Poultry - Broiler,-77.1958,36.2886,4940.102374841241
571,59624,2,Hertford,Unknown,1503,Unknown,429,Poultry - Broiler,-77.015,36.294,3275.5856550338367
1248,68646,2,Perquimans,Unknown,792,Unknown,494,Poultry - Broiler,-76.5647,36.2784,3771.8865118571457
1138,171615,5,Perquimans,Unknown,2172,Unknown,1236,Poultry - Broiler,-76.5493,36.2551,9437.351677440145
569,178872,6,Hertford,Unknown,4527,Unknown,1288,Poultry - Broiler,-77.1654,36.2881,9834.392362898792
502,89436,3,Hertford,Unknown,2566,Unknown,644,Poultry - Broiler,-76.8234,36.251,4917.196181449396
1122,35502,3,Chowan,Unknown,456,Unknown,256,Poultry - Broiler,-76.6171,36.2803,1954.6618361041078
881,106744,4,Bertie,Unknown,1746,Unknown,769,Poultry - Broiler,-76.9007,36.2366,5871.620906109605
729,59624,2,Hertford,R BRITT FARMS INC,1177,Unknown,429,Poultry - Broiler,-76.7907,36.2572,3275.5856550338367
1256,137292,4,Perquimans,Unknown,1575,Unknown,989,Poultry - Broiler,-76.4981,36.2473,7551.408421511573
1482,102969,3,Perquimans,Unknown,1000,Unknown,741,Poultry - Broiler,-76.488,36.2455,5657.829767785718
873,89436,3,Hertford,Unknown,1475,Unknown,644,Poultry - Broiler,-76.7833,36.2509,4917.196181449396
1135,119248,4,Hertford,Unknown,1514,Unknown,859,Poultry - Broiler,-76.7644,36.2551,6558.806707864956
802,89436,3,Hertford,Unknown,1606,Unknown,644,Poultry - Broiler,-76.7523,36.2459,4917.196181449396
749,133430,5,Bertie,Unknown,2566,Unknown,961,Poultry - Broiler,-76.8247,36.2323,7337.617283187686
1305,137292,4,Perquimans,Unknown,1516,Unknown,989,Poultry - Broiler,-76.5716,36.2455,7551.408421511573
1436,102969,3,Perquimans,Unknown,1032,Unknown,741,Poultry - Broiler,-76.3105,36.2107,5657.829767785718
956,106744,4,Bertie,Unknown,1609,Unknown,769,Poultry - Broiler,-76.7978,36.1965,5871.620906109605
1011,80058,3,Bertie,Unknown,1139,Unknown,576,Poultry - Broiler,-76.7648,36.2358,4397.989131234242
705,80058,3,Bertie,Unknown,1634,Unknown,576,Poultry - Broiler,-77.178,36.1751,4397.989131234242
519,53372,2,Bertie,Unknown,1480,Unknown,384,Poultry - Broiler,-77.1172,36.1742,2931.992754156162
1007,68646,2,Perquimans,Unknown,981,Unknown,494,Poultry - Broiler,-76.3838,36.1824,3771.8865118571457
475,160116,6,Bertie,Unknown,4855,Unknown,1153,Poultry - Broiler,-76.9123,36.1434,8803.613660265766
898,106744,4,Bertie,HUGHSON FARMS INC,1713,Unknown,769,Poultry - Broiler,-76.814,36.1491,5871.620906109605
945,133430,5,Bertie,Unknown,2034,Unknown,961,Poultry - Broiler,-76.7783,36.1461,7337.617283187686
302,106744,4,Bertie,Unknown,5093,Unknown,769,Poultry - Broiler,-77.0875,36.14,5871.620906109605
470,106744,4,Bertie,Unknown,3272,Unknown,769,Poultry - Broiler,-76.9658,36.1296,5871.620906109605
708,106744,4,Bertie,Unknown,2172,Unknown,769,Poultry - Broiler,-76.8497,36.1394,5871.620906109605
1162,47336,4,Chowan,Unknown,587,Unknown,341,Poultry - Broiler,-76.693,36.1465,2603.6706488730497
319,53372,2,Bertie,CP AND J FARMS LLC,2408,Unknown,384,Poultry - Broiler,-76.983,36.1342,2931.992754156162
487,80058,3,Bertie,Unknown,2366,Unknown,576,Poultry - Broiler,-77.0658,36.1321,4397.989131234242
616,80058,3,Bertie,Unknown,1870,Unknown,576,Poultry - Broiler,-76.8441,36.1168,4397.989131234242
727,106744,4,Bertie,Unknown,2116,Unknown,769,Poultry - Broiler,-76.7745,36.1379,5871.620906109605
737,80058,3,Bertie,Unknown,1563,Unknown,576,Poultry - Broiler,-76.9532,36.1133,4397.989131234242
585,160116,6,Bertie,Unknown,3942,Unknown,1153,Poultry - Broiler,-76.8853,36.1108,8803.613660265766
725,106744,4,Bertie,Unknown,2121,Unknown,769,Poultry - Broiler,-76.7749,36.1049,5871.620906109605
354,106744,4,Bertie,Unknown,4345,Unknown,769,Poultry - Broiler,-76.9834,36.0612,5871.620906109605
389,26686,1,Bertie,Unknown,987,Unknown,192,Poultry - Broiler,-76.8374,36.0987,1465.996377078081
526,106744,4,Bertie,Unknown,2924,Unknown,769,Poultry - Broiler,-76.7892,36.1041,5871.620906109605
462,53372,2,Bertie,Unknown,1662,Unknown,384,Poultry - Broiler,-77.0586,36.0608,2931.992754156162
179,80058,3,Bertie,Unknown,6436,Unknown,576,Poultry - Broiler,-76.8639,36.0489,4397.989131234242
277,106744,4,Bertie,Unknown,5552,Unknown,769,Poultry - Broiler,-76.8199,36.0672,5871.620906109605
257,53372,2,Bertie,Unknown,2988,Unknown,384,Poultry - Broiler,-76.8246,36.069,2931.992754156162
382,106744,4,Bertie,Unknown,4026,Unknown,769,Poultry - Broiler,-76.7934,36.0587,5871.620906109605
332,106744,4,Bertie,Unknown,4633,Unknown,769,Poultry - Broiler,-76.7731,36.0416,5871.620906109605
433,106744,4,Bertie,SNAKEBITE FARM INC,3552,Unknown,769,Poultry - Broiler,-77.0088,36.0566,5871.620906109605
1252,19546,2,Martin,Unknown,225,Unknown,141,Poultry - Broiler,-77.269,36.0134,1076.5910894167157
633,160116,6,Bertie,Unknown,3643,Unknown,1153,Poultry - Broiler,-77.0083,36.0478,8803.613660265766
295,106744,4,Bertie,Unknown,5214,Unknown,769,Poultry - Broiler,-76.81,36.0584,5871.620906109605
924,117276,12,Martin,Unknown,1827,Unknown,844,Poultry - Broiler,-77.2892,35.9909,6444.27574090573
573,53372,2,Bertie,Unknown,1340,Unknown,384,Poultry - Broiler,-77.1154,36.0038,2931.992754156162
771,106744,4,Bertie,Unknown,1995,Unknown,769,Poultry - Broiler,-76.9926,36.0324,5871.620906109605
213,106744,4,Bertie,Unknown,7221,Unknown,769,Poultry - Broiler,-76.8851,35.9958,5871.620906109605
234,133430,5,Bertie,Unknown,8214,Unknown,961,Poultry - Broiler,-76.8004,36.0218,7337.617283187686
352,106744,4,Bertie,Unknown,4369,Unknown,769,Poultry - Broiler,-76.7995,36.0338,5871.620906109605
576,53372,2,Bertie,BROWN CAP FARMS LLC,1333,Unknown,384,Poultry - Broiler,-77.0278,35.9846,2931.992754156162
742,160116,6,Bertie,Unknown,3108,Unknown,1153,Poultry - Broiler,-76.848,35.9508,8803.613660265766
1145,48865,5,Martin,Unknown,615,Unknown,352,Poultry - Broiler,-77.3367,35.9614,2687.660024643148
933,19546,2,Martin,Unknown,302,Unknown,141,Poultry - Broiler,-77.2734,35.982,1076.5910894167157
1156,58638,6,Martin,Unknown,730,Unknown,422,Poultry - Broiler,-77.226,35.9737,3222.137870452865
706,133430,5,Bertie,Unknown,2722,Unknown,961,Poultry - Broiler,-76.8584,35.9583,7337.617283187686
157,80058,3,Bertie,Unknown,7338,Unknown,576,Poultry - Broiler,-76.7601,35.9622,4397.989131234242
759,39092,4,Martin,Unknown,740,Unknown,281,Poultry - Broiler,-77.2139,35.9565,2145.5467810361497
357,106744,4,Bertie,Unknown,4308,Unknown,769,Poultry - Broiler,-76.9102,35.9444,5871.620906109605
333,80058,3,Bertie,Unknown,3459,Unknown,576,Poultry - Broiler,-76.8776,35.9647,4397.989131234242
330,133430,5,Bertie,Unknown,5824,Unknown,961,Poultry - Broiler,-76.8115,35.9235,7337.617283187686
213,14239,3,Washington,Unknown,1953,Unknown,208,Poultry - Pullet,-76.4352,35.9358,1588.1627418345877
573,39092,4,Martin,Unknown,981,Unknown,281,Poultry - Broiler,-77.135,35.9201,2145.5467810361497
495,53372,2,Bertie,Unknown,1552,Unknown,384,Poultry - Broiler,-76.8416,35.8895,2931.992754156162
691,14239,4,Washington,Unknown,602,Unknown,208,Poultry - Pullet,-76.7142,35.8346,1588.1627418345877
727,39092,4,Martin,Unknown,773,Unknown,281,Poultry - Broiler,-77.138,35.8026,2145.5467810361497
659,48865,5,Martin,Unknown,1068,Unknown,352,Poultry - Broiler,-76.9232,35.757,2687.660024643148
1854,14239,2,Washington,Unknown,224,Unknown,208,Poultry - Pullet,-76.6258,35.7452,1588.1627418345877
933,45012,4,Pitt,KEITH VALLEY FARMS INC,695,Unknown,324,Poultry - Broiler,-77.3382,35.7302,2473.8688863192615
1071,22506,2,Pitt,TETTERTON FARMS LLC,303,Unknown,162,Poultry - Broiler,-77.3422,35.7188,1236.9344431596307
962,11253,1,Pitt,Unknown,168,Unknown,81,Poultry - Broiler,-77.3339,35.7042,618.4672215798154
270,19546,2,Martin,Unknown,1044,Unknown,141,Poultry - Broiler,-77.0272,35.678,1076.5910894167157
182,19546,2,Martin,MAPW FARMS LLC,1549,Unknown,141,Poultry - Broiler,-76.9873,35.6896,1076.5910894167157
899,45012,4,Pitt,Unknown,721,Unknown,324,Poultry - Broiler,-77.2404,35.5994,2473.8688863192615
790,45012,4,Pitt,Unknown,820,Unknown,324,Poultry - Broiler,-77.3123,35.5074,2473.8688863192615
62,26578,2,Rutherford,Unknown,6161,Unknown,191,Poultry - Broiler,-82.053,35.4559,1458.3609792807993
